p1_file_name,p1_op_left,p1_op_right,p1_pic_left,p1_pic_right,p1_reward_1,p1_reward_2,p2_file_name,p2_op_left,p2_op_right,p2_pic_left,p2_pic_right,p2_reward_1,p2_reward_2,p2_forced_left,p2_forced_right,p3_file_name,p3_op_rating,p3_pic_rating,p4_file_name,p4_op_left,p4_op_right,p4_pic_left,p4_pic_right,p4_reward_1,p4_reward_2,p4_trial_type,p4_free_choice,p4_forced_left,p4_forced_right,p4_with_rating,p4_rt_fix_durat,p4_rating_pic,option_left,option_right,pic_left,pic_right,reward_stim_1,reward_stim_2,comp_number,trial_type,free_choice,forced_left,forced_right,with_rating,rt_fix_durat,with_block_break,with_new_instr,task_version,block_n,test_rating_pic,p1_repeat.thisRepN,p1_repeat.thisTrialN,p1_repeat.thisN,p1_repeat.thisIndex,p1_loop.thisRepN,p1_loop.thisTrialN,p1_loop.thisN,p1_loop.thisIndex,p2_repeat.thisRepN,p2_repeat.thisTrialN,p2_repeat.thisN,p2_repeat.thisIndex,p2_loop.thisRepN,p2_loop.thisTrialN,p2_loop.thisN,p2_loop.thisIndex,p3_repeat.thisRepN,p3_repeat.thisTrialN,p3_repeat.thisN,p3_repeat.thisIndex,p3_loop.thisRepN,p3_loop.thisTrialN,p3_loop.thisN,p3_loop.thisIndex,p4_repeat.thisRepN,p4_repeat.thisTrialN,p4_repeat.thisN,p4_repeat.thisIndex,p4_loop.thisRepN,p4_loop.thisTrialN,p4_loop.thisN,p4_loop.thisIndex,p4_rating_loop.thisRepN,p4_rating_loop.thisTrialN,p4_rating_loop.thisN,p4_rating_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,test_rating_loop.thisRepN,test_rating_loop.thisTrialN,test_rating_loop.thisN,test_rating_loop.thisIndex,msg_p1.started,msg_p1.stopped,left_option_p1.started,left_option_p1.stopped,right_option_p1.started,right_option_p1.stopped,fixation_p1.started,fixation_p1.stopped,fb_p1.started,fb_p1.stopped,msg2_p1.started,msg2_p1.stopped,msg_p2.started,msg_p2.stopped,left_option_p2.started,left_option_p2.stopped,right_option_p2.started,right_option_p2.stopped,fixation_p2.started,fixation_p2.stopped,left_gray_p2.started,left_gray_p2.stopped,right_gray_p2.started,right_gray_p2.stopped,fc_wrong_p2.started,fc_wrong_p2.stopped,fb_p2.started,fb_p2.stopped,msg2_p2.started,msg2_p2.stopped,msg_p3.started,msg_p3.stopped,pic_p3.started,pic_p3.stopped,rating_bar_p3.response,rating_bar_p3.rt,rating_bar_p3.started,rating_bar_p3.stopped,msg2_p3.started,msg2_p3.stopped,msg_p4.started,msg_p4.stopped,left_option_p4.started,left_option_p4.stopped,right_option_p4.started,right_option_p4.stopped,fixation_p4.started,fixation_p4.stopped,choice_p4.keys,choice_p4.rt,choice_p4.started,choice_p4.stopped,left_gray_p4.started,left_gray_p4.stopped,right_gray_p4.started,right_gray_p4.stopped,fc_wrong_p4.started,fc_wrong_p4.stopped,fb_p4.started,fb_p4.stopped,rating_p4.started,rating_p4.stopped,rating_bar_p4.response,rating_bar_p4.rt,rating_bar_p4.started,rating_bar_p4.stopped,reminder_rating_p4.started,reminder_rating_p4.stopped,msg2_p4.started,msg2_p4.stopped,instr_resp.keys,instr_resp.rt,instr_resp.started,instr_resp.stopped,test_instr_txt.started,test_instr_txt.stopped,break_text.started,break_text.stopped,break_resp.keys,break_resp.started,break_resp.stopped,new_instr_resp.keys,new_instr_resp.started,new_instr_resp.stopped,new_instr_txt.started,new_instr_txt.stopped,left_option.started,left_option.stopped,right_option.started,right_option.stopped,fixation.started,fixation.stopped,choice.keys,choice.corr,choice.rt,choice.started,choice.stopped,left_gray.started,left_gray.stopped,right_gray.started,right_gray.stopped,fc_wrong.started,fc_wrong.stopped,chosen_op,feedback_2.started,feedback_2.stopped,iti_fixation.started,iti_fixation.stopped,option_rating1.started,option_rating1.stopped,rating_bar1.response,rating_bar1.rt,rating_bar1.started,rating_bar1.stopped,rt_score1,reminder_rating1.started,reminder_rating1.stopped,break_resp.rt,new_instr_resp.rt,end_msg.started,end_msg.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,1,stimuli/a2.png,stimuli/a1.png,13,12,choice,1,0,0,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,48.78,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,1,stimuli/a2.png,stimuli/a1.png,13,12,choice,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,26,61,forced,0,0,1,0,0,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.19453384797089,None,64.19453384797089,None,64.19453384797089,None,right,1.9238661071285605,64.19453384797089,None,64.19453384797089,64.19453384797089,64.19453384797089,None,64.19453384797089,None,66.14456665795296,None,None,None,5,51.843,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,26,61,forced,0,0,1,0,0,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,51.85,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,26,61,forced,0,0,1,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,51.857,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,26,61,forced,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,79,choice,1,0,0,0,0,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.34470110293478,None,67.34470110293478,None,67.34470110293478,None,right,0.6344660478644073,67.34470110293478,None,67.34470110293478,67.34470110293478,67.34470110293478,67.34470110293478,67.34470110293478,None,68.0114555049222,None,None,None,5,53.708,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,79,choice,1,0,0,0,0,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,53.715,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,79,choice,1,0,0,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,53.722,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,79,choice,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,76,forced,0,1,0,0,0,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.14459598506801,None,69.14459598506801,None,69.14459598506801,None,left,0.9255611198022962,69.14459598506801,None,69.14459598506801,None,69.14459598506801,69.14459598506801,69.14459598506801,None,70.09423646796495,None,None,None,5,55.792,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,76,forced,0,1,0,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,3,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,55.8,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,76,forced,0,1,0,0,0,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,3,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,55.807,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,76,forced,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,3,1,stimuli/a3.png,stimuli/a1.png,85,54,forced,0,1,0,1,1,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.22832222795114,None,71.22832222795114,None,71.22832222795114,None,left,1.770722454879433,71.22832222795114,None,71.22832222795114,None,71.22832222795114,71.22832222795114,71.22832222795114,None,73.02792102796957,None,74.04415381303988,None,5,1.323,0.016114345751702785,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,3,1,stimuli/a3.png,stimuli/a1.png,85,54,forced,0,1,0,1,1,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.39447159296833,None,5,0.676,0.004486586665734649,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,3,1,stimuli/a3.png,stimuli/a1.png,85,54,forced,0,1,0,1,1,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.09412956493907,None,5,0.411,0.004885856527835131,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,3,1,stimuli/a3.png,stimuli/a1.png,85,54,forced,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.72808874305338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,3,1,stimuli/a3.png,stimuli/a1.png,85,54,forced,0,1,0,1,1,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.24397543794475,None,82.24397543794475,None,82.24397543794475,None,left,2.756612460128963,82.24397543794475,None,82.24397543794475,None,82.24397543794475,82.24397543794475,82.24397543794475,None,85.04496934497729,None,86.06081723305397,None,5,1.421,0.016662968788295984,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,3,1,stimuli/a3.png,stimuli/a1.png,85,54,forced,0,1,0,1,1,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,6,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.51179902488366,None,5,0.344,0.004419601755216718,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,3,1,stimuli/a3.png,stimuli/a1.png,85,54,forced,0,1,0,1,1,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,6,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.87809127289802,None,5,0.397,0.005244174739345908,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,3,1,stimuli/a3.png,stimuli/a1.png,85,54,forced,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,79,choice,1,0,0,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.41064045298845,None,88.41064045298845,None,88.41064045298845,None,right,0.6016174701508135,88.41064045298845,None,88.41064045298845,88.41064045298845,88.41064045298845,88.41064045298845,88.41064045298845,None,89.04387458297424,None,None,None,5,2.189,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,79,choice,1,0,0,0,0,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,2.197,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,79,choice,1,0,0,0,0,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,2.204,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,79,choice,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,87,61,choice,1,0,0,0,0,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1948199600447,None,90.1948199600447,None,90.1948199600447,None,right,0.32551013003103435,90.1948199600447,None,90.1948199600447,90.1948199600447,90.1948199600447,90.1948199600447,90.1948199600447,None,90.54361393791623,None,None,None,5,3.69,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,87,61,choice,1,0,0,0,0,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,5,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,3.698,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,87,61,choice,1,0,0,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,5,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,3.706,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,87,61,choice,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,3,stimuli/a1.png,stimuli/a3.png,21,47,choice,1,0,0,0,0,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.71062598493882,None,91.71062598493882,None,91.71062598493882,None,right,0.3454486080445349,91.71062598493882,None,91.71062598493882,91.71062598493882,91.71062598493882,91.71062598493882,91.71062598493882,None,92.07790154288523,None,None,None,5,5.223,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,3,stimuli/a1.png,stimuli/a3.png,21,47,choice,1,0,0,0,0,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,5.23,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
